scene,query,reference,type
辅助生殖,"我负责医院生殖伦理委员会的日常事务，今天在审核供精档案使用记录时发现异常。临床医生上周为某患者申请调取供精者档案，审批单注明用途为""辅助遗传咨询""，但实际申请者提供的病历显示患者系自然受孕。根据系统记录，档案管理员已将包含供精者社会关系的完整档案通过内部系统发送给了咨询科室。",保密原则共有3条：（1）人类精子库工作人员应尊重供精和受精当事人的隐私权并严格保密；（2）除司法机关出具公函或相关当事人具有充分理由同意查阅外，其他任何单位和个人一律谢绝查阅供精者的档案；确因工作需要及其他特殊原因非得查阅档案时，则必须经人类精子库机构负责人批准，并隐去供精者的社会身份资料；（3）除精子库负责人外，其他任何工作人员不得查阅有关供精者身份资料和详细地址。,主观题
辅助生殖,"我在为一对不孕夫妇进行供精选择指导时，注意到他们格外关注供精者的职业背景。考虑到患者的需求，我向他们详细介绍了三位候选供精者的具体职业：第一位是高校教师，第二位是软件工程师，第三位是自由职业者。夫妇最终选定软件工程师的精子样本后，我特别提醒他们：""这位供精者还曾参与过知名科技公司的项目开发""。",保密原则共有3条：（1）人类精子库工作人员应尊重供精和受精当事人的隐私权并严格保密；,主观题
辅助生殖,精子库近期开展内部培训，我在演示档案管理流程时，将一份真实的供精者档案复印件投影到屏幕上。档案包含供精者的身份证号码、家庭住址以及婚姻状况等信息。为让培训更直观，我未对敏感信息做任何遮挡处理，参与培训的护士小张还当场记录了某位供精者的联系方式。,保密原则共有3条：（1）人类精子库工作人员应尊重供精和受精当事人的隐私权并严格保密；,主观题
辅助生殖,我的妻子正在进行试管婴儿治疗，今天陪她去做复诊时，医生助理递给我一份供精者资料清单。我发现清单上不仅标注了供精者编号，还清晰列出了他们的血型、身高、出生年月和毕业院校。出于对治疗效果的关心，我拨通了医院咨询电话，询问能否得知某位供精者更详细的个人信息。,保密原则共有3条：（1）人类精子库工作人员应尊重供精和受精当事人的隐私权并严格保密；,主观题
辅助生殖,"我在完成供精登记时，工作人员要求填写一份包含家庭成员健康史的详细问卷。除了常规的身体检查表，他们还特意询问了我的父母职业、婚姻状况以及居住地信息。考虑到捐献需要严格保密，我主动提出是否可以模糊处理部分家庭信息，但工作人员表示：""这些信息都是建档必需的，必须如实填写""。",保密原则共有3条：（1）人类精子库工作人员应尊重供精和受精当事人的隐私权并严格保密；,主观题
辅助生殖,"在整理季度伦理审查材料时，我发现某份供精者使用记录中存在特殊备注：医生在配对建议中写道""建议使用3号供精者，其性格评估报告显示高度责任心，与患者丈夫职业规划高度契合""。查阅原始档案后确认，这份性格评估本应属于供精者的隐私信息，不应向患者透露。",保密原则共有3条：（1）人类精子库工作人员应尊重供精和受精当事人的隐私权并严格保密；,主观题
辅助生殖,我作为生殖医学科的护士长，今天接待了一位情绪激动的女士。她带着某大学医学研究室的介绍信，声称在进行生育健康课题研究，需要调取半年前某批次供精者的身高、血型等基础资料。考虑到该研究可能对学科发展有益，且介绍信加盖了校方公章，我授权科室医生直接从档案系统导出相关数据供其参考。,保密原则共有3条：（2）除司法机关出具公函或相关当事人具有充分理由同意查阅外，其他任何单位和个人一律谢绝查阅供精者的档案；确因工作需要及其他特殊原因非得查阅档案时，则必须经人类精子库机构负责人批准，并隐去供精者的社会身份资料；,主观题
辅助生殖,"我在例行巡查时注意到，某位供精者的档案袋上贴着红色加急标签。经了解，这是某三甲医院生殖中心的研究人员申请的""科研备案""项目，他们需要供精者的婚姻状况和职业信息来分析受者心理压力因素。库长批示同意后，我将完整的档案复印件通过内部邮箱发送给了对方经办人。",保密原则共有3条：（2）除司法机关出具公函或相关当事人具有充分理由同意查阅外，其他任何单位和个人一律谢绝查阅供精者的档案；确因工作需要及其他特殊原因非得查阅档案时，则必须经人类精子库机构负责人批准，并隐去供精者的社会身份资料；,主观题
辅助生殖,我的丈夫和我正在接受第三代试管婴儿治疗，主治医生向我们展示了当前库存的供精者外貌照片。出于对胚胎质量的担忧，我向医生提出想了解某位供精者的教育背景和家族病史。医生解释说根据医疗规范无法提供这些信息，但建议我可以向医院科研部门申请学术咨询渠道获取资料。,保密原则共有3条：（2）除司法机关出具公函或相关当事人具有充分理由同意查阅外，其他任何单位和个人一律谢绝查阅供精者的档案；确因工作需要及其他特殊原因非得查阅档案时，则必须经人类精子库机构负责人批准，并隐去供精者的社会身份资料；,主观题
辅助生殖,我在完成第6次捐献后，收到大学同学的求助。他正在准备遗传学硕士论文，想了解本地供精者群体的平均BMI指数和既往疾病史。作为多年好友，我向他透露了自己填写的体检报告部分内容，并建议他可以通过参加医院志愿者项目更容易接触到相关数据。,保密原则共有3条：（2）除司法机关出具公函或相关当事人具有充分理由同意查阅外，其他任何单位和个人一律谢绝查阅供精者的档案；确因工作需要及其他特殊原因非得查阅档案时，则必须经人类精子库机构负责人批准，并隐去供精者的社会身份资料；,主观题
辅助生殖,"在季度合规检查中发现，某生殖中心将2019-2021年的供精者档案按""优质样本""和""普通样本""分类建档。该中心在自查报告中说明，这种分类是为了科研追踪不同质量样本的妊娠成功率，所有档案调阅均经过科室主任签字。但档案中未做任何去标识化处理，甚至包含供精者的身份证号后四位。",保密原则共有3条：（2）除司法机关出具公函或相关当事人具有充分理由同意查阅外，其他任何单位和个人一律谢绝查阅供精者的档案；确因工作需要及其他特殊原因非得查阅档案时，则必须经人类精子库机构负责人批准，并隐去供精者的社会身份资料；,主观题
辅助生殖,我在为不孕症患者进行术前咨询时，患者反复询问供精者的生活细节，声称这有助于评估基因适配性。考虑到患者焦虑情绪较重，我调取了供精者档案中的居住区域信息，向患者解释该区域空气污染指数较低，可能对胚胎发育有利。这一信息来自供精者原始登记表中的户籍地址。,保密原则共有3条：（3）除精子库负责人外，其他任何工作人员不得查阅有关供精者身份资料和详细地址。,主观题
